n	ops	comparisons	collisions	load_factor	inserts	removes	finds	groups_total	groups_mean	groups_stdev	groups_min	groups_max
1	1	1	0	0.000142735	1	0	0	1	1	0	1	1
2	2	2	0	0.00028547	2	0	0	2	1	0.707107	1	1
3	3	3	0	0.000428204	3	0	0	3	1	1.29099	1	1
4	4	4	0	0.000570939	4	0	0	4	1	1.87083	1	1
5	5	5	0	0.000713674	5	0	0	5	1	2.44949	1	1
6	6	6	0	0.000856409	6	0	0	6	1	3.02765	1	1
7	7	7	0	0.000999144	7	0	0	7	1	3.60555	1	1
8	8	8	0	0.00114188	8	0	0	8	1	4.1833	1	1
9	9	9	0	0.00128461	9	0	0	9	1	4.76095	1	1
10	10	10	0	0.00142735	10	0	0	10	1	5.33854	1	1
11	11	11	0	0.00157008	11	0	0	11	1	5.91608	1	1
12	12	12	0	0.00171282	12	0	0	12	1	6.49359	1	1
13	13	13	0	0.00185555	13	0	0	13	1	7.07107	1	1
14	14	14	0	0.00199829	14	0	0	14	1	7.64853	1	1
15	15	15	0	0.00214102	15	0	0	15	1	8.22598	1	1
16	16	16	0	0.00228376	16	0	0	16	1	8.80341	1	1
17	17	17	0	0.00242649	17	0	0	17	1	9.38083	1	1
18	18	18	0	0.00256923	18	0	0	18	1	9.95825	1	1
19	19	19	0	0.00271196	19	0	0	19	1	10.5357	1	1
20	20	20	0	0.0028547	20	0	0	20	1	11.1131	1	1
21	21	21	0	0.00299743	21	0	0	21	1	11.6905	1	1
22	22	22	0	0.00314017	22	0	0	22	1	12.2678	1	1
23	23	23	0	0.0032829	23	0	0	23	1	12.8452	1	1
24	24	24	0	0.00342564	24	0	0	24	1	13.4226	1	1
25	25	25	0	0.00356837	25	0	0	25	1	14	1	1
26	26	26	0	0.0037111	26	0	0	26	1	14.5774	1	1
27	27	27	0	0.00385384	27	0	0	27	1	15.1548	1	1
28	28	28	0	0.00399657	28	0	0	28	1	15.7321	1	1
29	29	29	0	0.00413931	29	0	0	29	1	16.3095	1	1
30	30	30	0	0.00428204	30	0	0	30	1	16.8869	1	1
31	31	31	0	0.00442478	31	0	0	31	1	17.4642	1	1
32	32	32	0	0.00456751	32	0	0	32	1	18.0416	1	1
33	33	33	0	0.00471025	33	0	0	33	1	18.619	1	1
34	34	34	0	0.00485298	34	0	0	34	1	19.1964	1	1
35	35	35	0	0.00499572	35	0	0	35	1	19.7737	1	1
36	36	36	0	0.00513845	36	0	0	36	1	20.3511	1	1
37	37	37	0	0.00528119	37	0	0	37	1	20.9284	1	1
38	38	38	0	0.00542392	38	0	0	38	1	21.5058	1	1
39	39	39	0	0.00556666	39	0	0	39	1	22.0832	1	1
40	40	40	0	0.00570939	40	0	0	40	1	22.6605	1	1
41	41	41	0	0.00585213	41	0	0	41	1	23.2379	1	1
42	42	42	0	0.00599486	42	0	0	42	1	23.8153	1	1
43	43	43	0	0.0061376	43	0	0	43	1	24.3926	1	1
44	44	44	0	0.00628033	44	0	0	44	1	24.97	1	1
45	45	45	0	0.00642307	45	0	0	45	1	25.5473	1	1
46	46	46	0	0.0065658	46	0	0	46	1	26.1247	1	1
47	47	47	0	0.00670854	47	0	0	47	1	26.7021	1	1
48	48	48	0	0.00685127	48	0	0	48	1	27.2794	1	1
49	49	49	0	0.00699401	49	0	0	49	1	27.8568	1	1
50	50	50	0	0.00713674	50	0	0	50	1	28.4341	1	1
51	51	51	0	0.00727947	51	0	0	51	1	29.0115	1	1
52	52	52	0	0.00742221	52	0	0	52	1	29.5889	1	1
53	53	53	0	0.00756494	53	0	0	53	1	30.1662	1	1
54	54	54	0	0.00770768	54	0	0	54	1	30.7436	1	1
55	55	55	0	0.00785041	55	0	0	55	1	31.3209	1	1
56	56	56	0	0.00799315	56	0	0	56	1	31.8983	1	1
57	57	57	0	0.00813588	57	0	0	57	1	32.4756	1	1
58	58	58	0	0.00827862	58	0	0	58	1	33.053	1	1
59	59	59	0	0.00842135	59	0	0	59	1	33.6303	1	1
60	60	60	0	0.00856409	60	0	0	60	1	34.2077	1	1
61	61	61	0	0.00870682	61	0	0	61	1	34.7851	1	1
62	62	62	0	0.00884956	62	0	0	62	1	35.3624	1	1
63	63	63	0	0.00899229	63	0	0	63	1	35.9398	1	1
64	64	64	0	0.00913503	64	0	0	64	1	36.5171	1	1
65	65	65	0	0.00927776	65	0	0	65	1	37.0945	1	1
66	66	66	0	0.0094205	66	0	0	66	1	37.6718	1	1
67	67	67	0	0.00956323	67	0	0	67	1	38.2492	1	1
68	68	68	0	0.00970597	68	0	0	68	1	38.8265	1	1
69	69	69	0	0.0098487	69	0	0	69	1	39.4039	1	1
70	70	70	0	0.00999144	70	0	0	70	1	39.9812	1	1
71	71	71	0	0.0101342	71	0	0	71	1	40.5586	1	1
72	72	72	0	0.0102769	72	0	0	72	1	41.136	1	1
73	73	73	0	0.0104196	73	0	0	73	1	41.7133	1	1
74	74	74	0	0.0105624	74	0	0	74	1	42.2907	1	1
75	75	75	0	0.0107051	75	0	0	75	1	42.868	1	1
76	76	76	0	0.0108478	76	0	0	76	1	43.4454	1	1
77	77	77	0	0.0109906	77	0	0	77	1	44.0227	1	1
78	78	78	0	0.0111333	78	0	0	78	1	44.6001	1	1
79	79	79	0	0.011276	79	0	0	79	1	45.1774	1	1
80	80	80	0	0.0114188	80	0	0	80	1	45.7548	1	1
81	81	81	0	0.0115615	81	0	0	81	1	46.3321	1	1
82	82	82	0	0.0117043	82	0	0	82	1	46.9095	1	1
83	83	83	0	0.011847	83	0	0	83	1	47.4868	1	1
84	84	84	0	0.0119897	84	0	0	84	1	48.0642	1	1
85	85	85	0	0.0121325	85	0	0	85	1	48.6415	1	1
86	86	86	0	0.0122752	86	0	0	86	1	49.2189	1	1
87	87	87	0	0.0124179	87	0	0	87	1	49.7963	1	1
88	88	88	0	0.0125607	88	0	0	88	1	50.3736	1	1
89	89	89	0	0.0127034	89	0	0	89	1	50.951	1	1
90	90	90	0	0.0128461	90	0	0	90	1	51.5283	1	1
91	91	91	0	0.0129889	91	0	0	91	1	52.1057	1	1
92	92	92	0	0.0131316	92	0	0	92	1	52.683	1	1
93	93	93	0	0.0132743	93	0	0	93	1	53.2604	1	1
94	94	94	0	0.0134171	94	0	0	94	1	53.8377	1	1
95	95	95	0	0.0135598	95	0	0	95	1	54.4151	1	1
96	96	96	0	0.0137025	96	0	0	96	1	54.9924	1	1
97	97	97	0	0.0138453	97	0	0	97	1	55.5698	1	1
98	98	98	0	0.013988	98	0	0	98	1	56.1471	1	1
99	99	99	0	0.0141307	99	0	0	99	1	56.7245	1	1
100	100	100	0	0.0142735	100	0	0	100	1	57.3018	1	1
101	101	101	0	0.0144162	101	0	0	101	1	57.8792	1	1
102	102	102	0	0.0145589	102	0	0	102	1	58.4565	1	1
103	103	103	0	0.0147017	103	0	0	103	1	59.0339	1	1
104	104	104	0	0.0148444	104	0	0	104	1	59.6112	1	1
105	105	105	0	0.0149872	105	0	0	105	1	60.1886	1	1
106	106	106	0	0.0151299	106	0	0	106	1	60.7659	1	1
107	107	107	0	0.0152726	107	0	0	107	1	61.3433	1	1
108	108	108	0	0.0154154	108	0	0	108	1	61.9207	1	1
109	109	109	0	0.0155581	109	0	0	109	1	62.498	1	1
110	110	110	0	0.0157008	110	0	0	110	1	63.0754	1	1
111	111	111	0	0.0158436	111	0	0	111	1	63.6527	1	1
112	112	112	0	0.0159863	112	0	0	112	1	64.2301	1	1
113	113	113	0	0.016129	113	0	0	113	1	64.8074	1	1
114	114	114	0	0.0162718	114	0	0	114	1	65.3848	1	1
115	115	115	0	0.0164145	115	0	0	115	1	65.9621	1	1
116	116	116	0	0.0165572	116	0	0	116	1	66.5395	1	1
117	117	117	0	0.0167	117	0	0	117	1	67.1168	1	1
118	118	118	0	0.0168427	118	0	0	118	1	67.6942	1	1
119	119	119	0	0.0169854	119	0	0	119	1	68.2715	1	1
120	120	120	0	0.0171282	120	0	0	120	1	68.8489	1	1
121	121	121	0	0.0172709	121	0	0	121	1	69.4262	1	1
122	122	122	0	0.0174136	122	0	0	122	1	70.0036	1	1
123	123	123	0	0.0175564	123	0	0	123	1	70.5809	1	1
124	124	124	0	0.0176991	124	0	0	124	1	71.1583	1	1
125	125	125	0	0.0178418	125	0	0	125	1	71.7356	1	1
126	126	126	0	0.0179846	126	0	0	126	1	72.313	1	1
127	127	127	0	0.0181273	127	0	0	127	1	72.8903	1	1
128	128	128	0	0.0182701	128	0	0	128	1	73.4677	1	1
129	129	129	0	0.0184128	129	0	0	129	1	74.045	1	1
130	130	130	0	0.0185555	130	0	0	130	1	74.6224	1	1
131	131	131	0	0.0186983	131	0	0	131	1	75.1997	1	1
132	132	132	0	0.018841	132	0	0	132	1	75.7771	1	1
133	133	133	0	0.0189837	133	0	0	133	1	76.3544	1	1
134	134	134	0	0.0191265	134	0	0	134	1	76.9318	1	1
135	135	135	0	0.0192692	135	0	0	135	1	77.5091	1	1
136	136	136	0	0.0194119	136	0	0	136	1	78.0865	1	1
137	137	137	0	0.0195547	137	0	0	137	1	78.6638	1	1
138	138	138	0	0.0196974	138	0	0	138	1	79.2412	1	1
139	139	139	0	0.0198401	139	0	0	139	1	79.8185	1	1
140	140	140	0	0.0199829	140	0	0	140	1	80.3959	1	1
141	141	141	0	0.0201256	141	0	0	141	1	80.9732	1	1
142	142	142	0	0.0202683	142	0	0	142	1	81.5506	1	1
143	143	143	0	0.0204111	143	0	0	143	1	82.128	1	1
144	144	144	0	0.0205538	144	0	0	144	1	82.7053	1	1
145	145	145	0	0.0206965	145	0	0	145	1	83.2827	1	1
146	146	146	0	0.0208393	146	0	0	146	1	83.86	1	1
147	147	147	0	0.020982	147	0	0	147	1	84.4374	1	1
148	148	148	0	0.0211248	148	0	0	148	1	85.0147	1	1
149	149	149	0	0.0212675	149	0	0	149	1	85.5921	1	1
150	150	150	0	0.0214102	150	0	0	150	1	86.1694	1	1
151	151	151	0	0.021553	151	0	0	151	1	86.7468	1	1
152	152	152	0	0.0216957	152	0	0	152	1	87.3241	1	1
153	153	153	0	0.0218384	153	0	0	153	1	87.9015	1	1
154	154	154	0	0.0219812	154	0	0	154	1	88.4788	1	1
155	155	155	0	0.0221239	155	0	0	155	1	89.0562	1	1
156	156	156	0	0.0222666	156	0	0	156	1	89.6335	1	1
157	157	157	0	0.0224094	157	0	0	157	1	90.2109	1	1
158	158	158	0	0.0225521	158	0	0	158	1	90.7882	1	1
159	159	159	0	0.0226948	159	0	0	159	1	91.3656	1	1
160	160	160	0	0.0228376	160	0	0	160	1	91.9429	1	1
161	161	161	0	0.0229803	161	0	0	161	1	92.5203	1	1
162	162	162	0	0.023123	162	0	0	162	1	93.0976	1	1
163	163	163	0	0.0232658	163	0	0	163	1	93.675	1	1
164	164	164	0	0.0234085	164	0	0	164	1	94.2523	1	1
165	165	166	1	0.0235512	165	0	0	165	1	94.8297	1	1
166	166	167	1	0.023694	166	0	0	166	1	95.407	1	1
167	167	169	2	0.0238367	167	0	0	166	1.00602	96.2705	1	2
168	168	170	2	0.0239794	168	0	0	167	1.00599	96.8479	1	2
169	169	171	2	0.0241222	169	0	0	168	1.00595	97.4247	1	2
170	170	172	2	0.0242649	170	0	0	169	1.00592	98.0021	1	2
171	171	173	2	0.0244077	171	0	0	170	1.00588	98.5795	1	2
172	172	174	2	0.0245504	172	0	0	171	1.00585	99.1569	1	2
173	173	175	2	0.0246931	173	0	0	172	1.00581	99.7342	1	2
174	174	176	2	0.0248359	174	0	0	173	1.00578	100.312	1	2
175	175	177	2	0.0249786	175	0	0	174	1.00575	100.889	1	2
176	176	178	2	0.0251213	176	0	0	175	1.00571	101.466	1	2
177	177	179	2	0.0252641	177	0	0	175	1.01143	101.952	1	2
178	178	180	2	0.0254068	178	0	0	176	1.01136	102.534	1	2
179	179	181	2	0.0255495	179	0	0	177	1.0113	103.109	1	2
180	180	182	2	0.0256923	180	0	0	178	1.01124	103.684	1	2
181	181	183	2	0.025835	181	0	0	179	1.01117	104.266	1	2
182	182	184	2	0.0259777	182	0	0	180	1.01111	104.841	1	2
183	183	185	2	0.0261205	183	0	0	181	1.01105	105.416	1	2
184	184	186	2	0.0262632	184	0	0	182	1.01099	105.991	1	2
185	185	187	2	0.0264059	185	0	0	183	1.01093	106.567	1	2
186	186	188	2	0.0265487	186	0	0	184	1.01087	107.142	1	2
187	187	189	2	0.0266914	187	0	0	185	1.01081	107.717	1	2
188	188	190	2	0.0268341	188	0	0	186	1.01075	108.292	1	2
189	189	191	2	0.0269769	189	0	0	187	1.0107	108.867	1	2
190	190	192	2	0.0271196	190	0	0	188	1.01064	109.442	1	2
191	191	193	2	0.0272623	191	0	0	189	1.01058	110.017	1	2
192	192	194	2	0.0274051	192	0	0	190	1.01053	110.592	1	2
193	193	195	2	0.0275478	193	0	0	191	1.01047	111.168	1	2
194	194	196	2	0.0276906	194	0	0	193	1.00518	111.858	1	2
195	195	197	2	0.0278333	195	0	0	194	1.00515	112.435	1	2
196	196	198	2	0.027976	196	0	0	195	1.00513	113.012	1	2
197	197	199	2	0.0281188	197	0	0	196	1.0051	113.59	1	2
198	198	200	2	0.0282615	198	0	0	197	1.00508	114.167	1	2
199	199	201	2	0.0284042	199	0	0	198	1.00505	114.745	1	2
200	200	202	2	0.028547	200	0	0	199	1.00503	115.322	1	2
201	201	203	2	0.0286897	201	0	0	200	1.005	115.899	1	2
202	202	204	2	0.0288324	202	0	0	201	1.00498	116.476	1	2
203	203	206	3	0.0289752	203	0	0	201	1.00995	117.234	1	2
204	204	207	3	0.0291179	204	0	0	202	1.0099	117.813	1	2
205	205	208	3	0.0292606	205	0	0	203	1.00985	118.391	1	2
206	206	209	3	0.0294034	206	0	0	204	1.0098	118.967	1	2
207	207	212	5	0.0295461	207	0	0	206	1.00485	119.363	1	2
208	208	213	5	0.0296888	208	0	0	207	1.00483	119.94	1	2
209	209	214	5	0.0298316	209	0	0	208	1.00481	120.518	1	2
210	210	215	5	0.0299743	210	0	0	209	1.00478	121.095	1	2
211	211	216	5	0.030117	211	0	0	210	1.00476	121.673	1	2
212	212	217	5	0.0302598	212	0	0	211	1.00474	122.25	1	2
213	213	218	5	0.0304025	213	0	0	212	1.00472	122.827	1	2
214	214	219	5	0.0305452	214	0	0	213	1.00469	123.405	1	2
215	215	220	5	0.030688	215	0	0	214	1.00467	123.982	1	2
216	216	221	5	0.0308307	216	0	0	215	1.00465	124.56	1	2
217	217	222	5	0.0309735	217	0	0	216	1.00463	125.137	1	2
218	218	223	5	0.0311162	218	0	0	217	1.00461	125.714	1	2
219	219	224	5	0.0312589	219	0	0	218	1.00459	126.291	1	2
220	220	225	5	0.0314017	220	0	0	219	1.00457	126.869	1	2
221	221	226	5	0.0315444	221	0	0	220	1.00455	127.446	1	2
222	222	227	5	0.0316871	222	0	0	220	1.00909	127.91	1	2
223	223	228	5	0.0318299	223	0	0	222	1.0045	128.601	1	2
224	224	229	5	0.0319726	224	0	0	222	1.00901	129.061	1	2
225	225	230	5	0.0321153	225	0	0	223	1.00897	129.637	1	2
226	226	231	5	0.0322581	226	0	0	224	1.00893	130.212	1	2
227	227	232	5	0.0324008	227	0	0	225	1.00889	130.793	1	2
228	228	233	5	0.0325435	228	0	0	226	1.00885	131.369	1	2
229	229	234	5	0.0326863	229	0	0	227	1.00881	131.95	1	2
230	230	235	5	0.032829	230	0	0	228	1.00877	132.526	1	2
231	231	236	5	0.0329717	231	0	0	229	1.00873	133.102	1	2
232	232	237	5	0.0331145	232	0	0	230	1.0087	133.677	1	2
233	233	238	5	0.0332572	233	0	0	231	1.00866	134.253	1	2
234	234	239	5	0.0333999	234	0	0	232	1.00862	134.834	1	2
235	235	240	5	0.0335427	235	0	0	233	1.00858	135.41	1	2
236	236	241	5	0.0336854	236	0	0	234	1.00855	135.991	1	2
237	237	242	5	0.0338281	237	0	0	235	1.00851	136.571	1	2
238	238	243	5	0.0339709	238	0	0	236	1.00847	137.147	1	2
239	239	244	5	0.0341136	239	0	0	237	1.00844	137.728	1	2
240	240	245	5	0.0342564	240	0	0	238	1.0084	138.309	1	2
241	241	246	5	0.0343991	241	0	0	239	1.00837	138.889	1	2
242	242	247	5	0.0345418	242	0	0	240	1.00833	139.47	1	2
243	243	248	5	0.0346846	243	0	0	241	1.0083	140.051	1	2
244	244	249	5	0.0348273	244	0	0	243	1.00412	140.726	1	2
245	245	250	5	0.03497	245	0	0	244	1.0041	141.303	1	2
246	246	251	5	0.0351128	246	0	0	245	1.00408	141.88	1	2
247	247	252	5	0.0352555	247	0	0	246	1.00407	142.457	1	2
248	248	253	5	0.0353982	248	0	0	247	1.00405	143.035	1	2
249	249	254	5	0.035541	249	0	0	248	1.00403	143.612	1	2
250	250	255	5	0.0356837	250	0	0	249	1.00402	144.19	1	2
251	251	256	5	0.0358264	251	0	0	249	1.00803	144.666	1	2
252	252	257	5	0.0359692	252	0	0	250	1.008	145.242	1	2
253	253	258	5	0.0361119	253	0	0	251	1.00797	145.818	1	2
254	254	259	5	0.0362546	254	0	0	252	1.00794	146.398	1	2
255	255	260	5	0.0363974	255	0	0	253	1.00791	146.974	1	2
256	256	261	5	0.0365401	256	0	0	254	1.00787	147.555	1	2
257	257	262	5	0.0366828	257	0	0	255	1.00784	148.131	1	2
258	258	263	5	0.0368256	258	0	0	256	1.00781	148.706	1	2
259	259	264	5	0.0369683	259	0	0	258	1.00388	149.386	1	2
260	260	265	5	0.037111	260	0	0	259	1.00386	149.963	1	2
261	261	266	5	0.0372538	261	0	0	260	1.00385	150.541	1	2
262	262	267	5	0.0373965	262	0	0	261	1.00383	151.118	1	2
263	263	268	5	0.0375393	263	0	0	262	1.00382	151.695	1	2
264	264	269	5	0.037682	264	0	0	263	1.0038	152.272	1	2
265	265	270	5	0.0378247	265	0	0	263	1.0076	152.737	1	2
266	266	271	5	0.0379675	266	0	0	264	1.00758	153.313	1	2
267	267	272	5	0.0381102	267	0	0	265	1.00755	153.894	1	2
268	268	273	5	0.0382529	268	0	0	266	1.00752	154.474	1	2
269	269	274	5	0.0383957	269	0	0	267	1.00749	155.054	1	2
270	270	275	5	0.0385384	270	0	0	268	1.00746	155.63	1	2
271	271	276	5	0.0386811	271	0	0	269	1.00743	156.211	1	2
272	272	277	5	0.0388239	272	0	0	270	1.00741	156.787	1	2
273	273	278	5	0.0389666	273	0	0	271	1.00738	157.367	1	2
274	274	279	5	0.0391093	274	0	0	271	1.01107	158.12	1	2
275	275	280	5	0.0392521	275	0	0	272	1.01103	158.697	1	2
276	276	281	5	0.0393948	276	0	0	273	1.01099	159.278	1	2
277	277	282	5	0.0395375	277	0	0	274	1.01095	159.854	1	2
278	278	283	5	0.0396803	278	0	0	275	1.01091	160.431	1	2
279	279	284	5	0.039823	279	0	0	276	1.01087	161.012	1	2
280	280	285	5	0.0399657	280	0	0	277	1.01083	161.587	1	2
281	281	286	5	0.0401085	281	0	0	278	1.01079	162.168	1	2
282	282	287	5	0.0402512	282	0	0	279	1.01075	162.745	1	2
283	283	288	5	0.0403939	283	0	0	280	1.01071	163.319	1	2
284	284	289	5	0.0405367	284	0	0	281	1.01068	163.9	1	2
285	285	290	5	0.0406794	285	0	0	282	1.01064	164.481	1	2
286	286	291	5	0.0408222	286	0	0	283	1.0106	165.055	1	2
287	287	292	5	0.0409649	287	0	0	284	1.01056	165.629	1	2
288	288	293	5	0.0411076	288	0	0	285	1.01053	166.204	1	2
289	289	294	5	0.0412504	289	0	0	286	1.01049	166.785	1	2
290	290	295	5	0.0413931	290	0	0	287	1.01045	167.362	1	2
291	291	296	5	0.0415358	291	0	0	288	1.01042	167.936	1	2
292	292	297	5	0.0416786	292	0	0	289	1.01038	168.513	1	2
293	293	298	5	0.0418213	293	0	0	290	1.01034	169.09	1	2
294	294	299	5	0.041964	294	0	0	291	1.01031	169.671	1	2
295	295	300	5	0.0421068	295	0	0	292	1.01027	170.248	1	2
296	296	301	5	0.0422495	296	0	0	293	1.01024	170.822	1	2
297	297	302	5	0.0423922	297	0	0	295	1.00678	171.22	1	2
298	298	303	5	0.042535	298	0	0	296	1.00676	171.796	1	2
299	299	304	5	0.0426777	299	0	0	297	1.00673	172.376	1	2
300	300	306	6	0.0428204	300	0	0	297	1.0101	173.127	1	2
301	301	307	6	0.0429632	301	0	0	298	1.01007	173.702	1	2
302	302	308	6	0.0431059	302	0	0	299	1.01003	174.283	1	2
303	303	309	6	0.0432486	303	0	0	300	1.01	174.857	1	2
304	304	310	6	0.0433914	304	0	0	301	1.00997	175.432	1	2
305	305	311	6	0.0435341	305	0	0	302	1.00993	176.007	1	2
306	306	312	6	0.0436768	306	0	0	303	1.0099	176.584	1	2
307	307	313	6	0.0438196	307	0	0	304	1.00987	177.159	1	2
308	308	314	6	0.0439623	308	0	0	305	1.00984	177.733	1	2
309	309	315	6	0.0441051	309	0	0	306	1.0098	178.31	1	2
310	310	316	6	0.0442478	310	0	0	307	1.00977	178.887	1	2
311	311	317	6	0.0443905	311	0	0	308	1.00974	179.468	1	2
312	312	318	6	0.0445333	312	0	0	309	1.00971	180.049	1	2
313	313	319	6	0.044676	313	0	0	311	1.00643	180.735	1	2
314	314	320	6	0.0448187	314	0	0	312	1.00641	181.313	1	2
315	315	321	6	0.0449615	315	0	0	313	1.00639	181.889	1	2
316	316	322	6	0.0451042	316	0	0	314	1.00637	182.467	1	2
317	317	323	6	0.0452469	317	0	0	315	1.00635	183.043	1	2
318	318	324	6	0.0453897	318	0	0	316	1.00633	183.619	1	2
319	319	325	6	0.0455324	319	0	0	316	1.00949	184.371	1	2
320	320	326	6	0.0456751	320	0	0	317	1.00946	184.95	1	2
321	321	327	6	0.0458179	321	0	0	318	1.00943	185.529	1	2
322	322	328	6	0.0459606	322	0	0	319	1.0094	186.108	1	2
323	323	329	6	0.0461033	323	0	0	320	1.00937	186.686	1	2
324	324	330	6	0.0462461	324	0	0	321	1.00935	187.265	1	2
325	325	331	6	0.0463888	325	0	0	322	1.00932	187.844	1	2
326	326	332	6	0.0465315	326	0	0	323	1.00929	188.423	1	2
327	327	333	6	0.0466743	327	0	0	324	1.00926	189.002	1	2
328	328	334	6	0.046817	328	0	0	325	1.00923	189.576	1	2
329	329	335	6	0.0469598	329	0	0	326	1.0092	190.151	1	2
330	330	336	6	0.0471025	330	0	0	327	1.00917	190.726	1	2
331	331	337	6	0.0472452	331	0	0	328	1.00915	191.301	1	2
332	332	338	6	0.047388	332	0	0	329	1.00912	191.88	1	2
333	333	339	6	0.0475307	333	0	0	330	1.00909	192.455	1	2
334	334	341	7	0.0476734	334	0	0	330	1.01212	192.914	1	2
335	335	342	7	0.0478162	335	0	0	331	1.01208	193.488	1	2
336	336	343	7	0.0479589	336	0	0	332	1.01205	194.069	1	2
337	337	344	7	0.0481016	337	0	0	333	1.01201	194.65	1	2
338	338	345	7	0.0482444	338	0	0	334	1.01198	195.232	1	2
339	339	346	7	0.0483871	339	0	0	335	1.01194	195.813	1	2
340	340	348	8	0.0485298	340	0	0	336	1.0119	196.387	1	2
341	341	349	8	0.0486726	341	0	0	337	1.01187	196.96	1	2
342	342	350	8	0.0488153	342	0	0	338	1.01183	197.538	1	2
343	343	351	8	0.048958	343	0	0	339	1.0118	198.112	1	2
344	344	352	8	0.0491008	344	0	0	340	1.01176	198.69	1	2
345	345	353	8	0.0492435	345	0	0	341	1.01173	199.271	1	2
346	346	354	8	0.0493862	346	0	0	342	1.0117	199.852	1	2
347	347	355	8	0.049529	347	0	0	343	1.01166	200.429	1	2
348	348	356	8	0.0496717	348	0	0	344	1.01163	201.007	1	2
349	349	357	8	0.0498144	349	0	0	345	1.01159	201.588	1	2
350	350	358	8	0.0499572	350	0	0	346	1.01156	202.162	1	2
351	351	359	8	0.0500999	351	0	0	347	1.01153	202.743	1	2
352	352	360	8	0.0502426	352	0	0	348	1.01149	203.324	1	2
353	353	361	8	0.0503854	353	0	0	349	1.01146	203.901	1	2
354	354	362	8	0.0505281	354	0	0	350	1.01143	204.479	1	2
355	355	363	8	0.0506709	355	0	0	351	1.0114	205.053	1	2
356	356	364	8	0.0508136	356	0	0	352	1.01136	205.626	1	2
357	357	365	8	0.0509563	357	0	0	353	1.01133	206.204	1	2
358	358	366	8	0.0510991	358	0	0	354	1.0113	206.785	1	2
359	359	367	8	0.0512418	359	0	0	355	1.01127	207.366	1	2
360	360	368	8	0.0513845	360	0	0	356	1.01124	207.94	1	2
361	361	369	8	0.0515273	361	0	0	357	1.0112	208.521	1	2
362	362	370	8	0.05167	362	0	0	358	1.01117	209.102	1	2
363	363	371	8	0.0518127	363	0	0	359	1.01114	209.679	1	2
364	364	372	8	0.0519555	364	0	0	360	1.01111	210.257	1	2
365	365	373	8	0.0520982	365	0	0	361	1.01108	210.831	1	2
366	366	374	8	0.0522409	366	0	0	362	1.01105	211.408	1	2
367	367	375	8	0.0523837	367	0	0	363	1.01102	211.982	1	2
368	368	376	8	0.0525264	368	0	0	364	1.01099	212.557	1	2
369	369	377	8	0.0526691	369	0	0	365	1.01096	213.137	1	2
370	370	378	8	0.0528119	370	0	0	366	1.01093	213.715	1	2
371	371	379	8	0.0529546	371	0	0	367	1.0109	214.289	1	2
372	372	380	8	0.0530973	372	0	0	368	1.01087	214.87	1	2
373	373	381	8	0.0532401	373	0	0	369	1.01084	215.444	1	2
374	374	382	8	0.0533828	374	0	0	370	1.01081	216.018	1	2
375	375	383	8	0.0535255	375	0	0	371	1.01078	216.599	1	2
376	376	384	8	0.0536683	376	0	0	372	1.01075	217.18	1	2
377	377	385	8	0.053811	377	0	0	373	1.01072	217.757	1	2
378	378	386	8	0.0539538	378	0	0	374	1.0107	218.338	1	2
379	379	387	8	0.0540965	379	0	0	375	1.01067	218.919	1	2
380	380	388	8	0.0542392	380	0	0	376	1.01064	219.493	1	2
381	381	389	8	0.054382	381	0	0	377	1.01061	220.07	1	2
382	382	390	8	0.0545247	382	0	0	378	1.01058	220.645	1	2
383	383	391	8	0.0546674	383	0	0	379	1.01055	221.225	1	2
384	384	392	8	0.0548102	384	0	0	380	1.01053	221.8	1	2
385	385	393	8	0.0549529	385	0	0	381	1.0105	222.377	1	2
386	386	394	8	0.0550956	386	0	0	382	1.01047	222.951	1	2
387	387	395	8	0.0552384	387	0	0	383	1.01044	223.529	1	2
388	388	396	8	0.0553811	388	0	0	385	1.00779	224.216	1	2
389	389	397	8	0.0555238	389	0	0	386	1.00777	224.792	1	2
390	390	398	8	0.0556666	390	0	0	387	1.00775	225.37	1	2
391	391	399	8	0.0558093	391	0	0	388	1.00773	225.949	1	2
392	392	400	8	0.055952	392	0	0	389	1.00771	226.527	1	2
393	393	401	8	0.0560948	393	0	0	390	1.00769	227.106	1	2
394	394	403	9	0.0562375	394	0	0	392	1.0051	227.502	1	2
395	395	404	9	0.0563802	395	0	0	393	1.00509	228.08	1	2
396	396	405	9	0.056523	396	0	0	394	1.00508	228.656	1	2
397	397	406	9	0.0566657	397	0	0	395	1.00506	229.233	1	2
398	398	407	9	0.0568084	398	0	0	396	1.00505	229.81	1	2
399	399	408	9	0.0569512	399	0	0	397	1.00504	230.388	1	2
400	400	409	9	0.0570939	400	0	0	398	1.00503	230.965	1	2
401	401	410	9	0.0572367	401	0	0	399	1.00501	231.542	1	2
402	402	411	9	0.0573794	402	0	0	400	1.005	232.119	1	2
403	403	412	9	0.0575221	403	0	0	401	1.00499	232.697	1	2
404	404	413	9	0.0576649	404	0	0	402	1.00498	233.275	1	2
405	405	414	9	0.0578076	405	0	0	403	1.00496	233.851	1	2
406	406	415	9	0.0579503	406	0	0	404	1.00495	234.427	1	2
407	407	416	9	0.0580931	407	0	0	405	1.00494	235.004	1	2
408	408	417	9	0.0582358	408	0	0	406	1.00493	235.582	1	2
409	409	418	9	0.0583785	409	0	0	407	1.00491	236.158	1	2
